"nome","resumo","coordenador"
"REVISTA ARCOS DESIGN","A revista arcos design é uma publicação digital semestral do programa de pós-graduação em design da esdi/uerj que busca promover a divulgação de estudos e trabalhos científicos em design em interseção com outros campos do fazer e do saber. Buscamos divulgar produções científicas que priorizem o campo do design nas suas mais diversas áreas de conhecimento  em especial àquelas que se relacionam às linhas de pesquisa do ppdesdi. A arcos design publica artigos completos originais e inéditos  assim como resenhas críticas  ensaios textuais  ensaios visuais  ensaios audiovisuais  traduções  entrevistas e artigos de iniciação científica. Em paralelo ao processo de publicação de artigos inéditos  a revista procura resgatar textos de importância histórica para a facilitação de acesso às fontes bibliográficas relevantes no campo do design e áreas afins. A revista tem por vocação o incentivo ao diálogo entre as instâncias de pesquisa  ensino e extensão como forma de contemplar a diversidade de interesses sobre as questões que se dão no entorno da atividade de design. O periódico entende-se também como espaço de formação de pesquisadores  abrindo-se como caminho para iniciantes e para a participação e diálogo com todas as esferas da educação superior. A política editorial da arcos considera a relevância de criação de um espaço democrático para divulgação científica de pesquisas. Por fim  a arcos design considera que a prática do design e áreas afins deve ser acompanhada do processo crítico-reflexivo e que as pesquisas em curso no brasil e no mundo são de fundamental importância para o desenvolvimento dos seus respectivos campos e para questões da sociedade em geral.","Barbara Jane Necyk"
"CANTEIRO EXPERIMENTAL APLICADO À ARQUITETURA E AO URBANISMO","Historicamente  o profissional atuante nos domínios da arquitetura e do urbanismo tem experimentado um processo gradual de segregação no âmbito de sua prática. No seu nascedouro  a arquitetura  invariavelmente  se imbricava no ato construtivo. No entanto  ao longo do tempo  testemunha-se a transição gradual da construção para o domínio do desenho  concomitante ao afastamento progressivo do arquiteto das práticas e do saber fazer de quem constrói. No presente cenário  o profissional de arquitetura e urbanismo  de modo predominante  desempenha suas atividades em escritórios  imerso na elaboração destes intrincados desenhos. Esta dicotomia  já patente no percurso formativo desses profissionais  culmina em um desconhecimento da essência de determinados processos e na desnaturalização da lógica construtiva. A construção civil  para além de seu distanciamento da prática arquitetônica  propõe replicar os padrões hegemônicos de reprodução do capital  consolidando sua habilidade de cooptação do trabalhador através do canteiro de obras. Atualmente  o labor nos canteiros encontra-se formalmente subsumido ao domínio capitalista. A manufatura  preponderantemente executada nesses espaços  concorre para a perpetuação dessa hierarquia. Nesse contexto  a proposição dos canteiros visa à ""recuperação da vocação pública do arquiteto e urbanista como profissional orientado para a defesa da cidade e da arquitetura como bem comum e direito de todos  enquanto profissional generalista  dotado de uma visão global dos processos de urbanização e inteligência sistêmica integradora de diversas áreas  mantendo um diálogo permanente com cidadãos  usuários e produtores da cidade  suas entidades representativas e movimentos sociais"" (arantes  santos  2020). Segundo pallasmaa (2011) o “bom arquiteto mantém um diálogo entre as práticas concretas e o pensamento”. Neste sentido  considera-se que os canteiros experimentais emergem como um elemento fundamental na formação de arquitetas e arquitetos.","Fernando Cesar Negrini Minto"
"MOBILIDADE ATIVA E MICROMOBILIDADE EM PETRÓPOLIS – RJ: POTENCIALIDADES E DESAFIOS","A pesquisa aqui proposta tem como base a análise da micromobilidade e da mobilidade ativa (deslocamento com baixa ou nenhuma motorização elétrica) e de suas condições de implantação e manutenção na cidade de petrópolis  no rio de janeiro. Dessa forma  relaciona-se a mobilidade urbana  as condições urbanas de infraestrutura urbana  os dados socioeconômicos e o ‘direito à cidade’ (lefevbre  2011 [1967]). Os modos de transporte ativos e minimamente motorizados (andar a pé  patinetes  bicicletas  etc.) são amplamente utilizados na cidade de petrópolis  sobretudo pelo uso das bicicletas  porém  sem contar com uma boa rede de infraestrutura própria. Há atualmente uma grande demanda por infraestrutura cicloviária na cidade  porém  sem o devido investimento do poder público. Petrópolis tem a necessidade de um levantamento mais amplo e preciso das condições de mobilidade ativa de seus habitantes  considerando a infraestrutura disponível  as condições socioeconômicas  o zoneamento urbano  os serviços disponíveis  a concentração de moradias e postos de trabalho em determinadas regiões da cidade e o comportamento de viagem. Esse projeto contempla  através de analises qualitativas e quantitativas  a produção de dados e análises urbanas das condições de mobilidade ativa na cidade  delineando suas potencialidades e desafios  permitindo a compreensão das possibilidades  das limitações e dos desafios no pleno uso da infraestrutura existente e na viabilização de outras infraestruturas de transporte que majorem o uso dos modais ativos e dos micromodais. Busca-se ainda produzir e estimular novas leituras e abordagens sobre a mobilidade urbana ativa e da micromobilidade que resultem em adequada e inovadora abordagem sobre o espaço urbano da cidade de petrópolis  em prol de propostas mais acessíveis  democráticas e ambientalmente sustentáveis  ampliando assim a visibilidade do curso de arquitetura e urbanismo através da produção científica.","Filipe Ungaro Marino"
"DESIGN PARA A SUSTENTABILIDADE E ECONOMIA CIRCULAR","O projeto consiste na implementação de ferramentas para ampliar os conhecimentos dos alunos da graduação da esdi nos temas de design para sustentabilidade  economia circular  design do ciclo de vida dos produtos  design regenerativo  upcycling e assuntos que relacionam responsabilidade socioambiental   ecoeficiência e  inovação social com práticas projetuais do design. Tem-se o entendimento de que os temas relacionados à sustentabilidade são inerentes ao campo do design e constituem-se como saberes necessários para os designers em formação acadêmica e profissional.","Pedro Zöhrer Rodrigues Da Costa"
"DESMISTIFICANDO A UTILIZAÇÃO DE DRONES NAS GEOCIÊNCIAS","A aerofotogrametria digital é indispensável para a geração de bases planialtimétricas para a cartografia de objetos ou fenômenos observados na superfície terrestre. A tecnologia de aeronaves remotamente pilotadas (arps)  popularmente conhecidas como drones  tem crescido muito na última década e hoje consiste numa importante ferramenta para a aquisição de dados precisos no terreno. Dentre as vantagens apresentadas na aquisição de dados pelos sensores embarcados em arps  destaca-se o baixo custo  possibilidade de cobertura de grandes áreas  precisão do levantamento e facilidade de operação. O projeto “desmistificando a utilização de drones nas geociências” pretende disseminar esta tecnologia para o corpo discente e docente da uerj através da realização de uma metodologia composta por 04 fases  sendo elas: fase 1 – aspectos teóricos; fase 2 - atividades práticas de campo; fase 3 - atividades práticas laboratoriais e; fase 4 – formatação de material didático do projeto. Este projeto propiciará a transferência de tecnologia e inovação através das atividades teórico-práticas  fornecendo informações sobre a ciência da aerofotogrametria e sensoriamento remoto  tipos de drones e sensores  software e técnicas de processamento digital de imagens  além dos produtos gerados a partir desta tecnologia. Destaca-se neste projeto o desenvolvimento presencial das etapas de planejamento de voo  execução de voo para a aquisição de dados de sensoriamento remoto de alta resolução e pós processamento dos dados para a geração de produtos digitais 2d e 3d das áreas de interesse.","Enrico Campos Pedroso"
"PROJETO CAMINHOS GEOLÓGICOS  - DIVULGAÇÃO E PRESERVAÇÃO DO PATRIMÔNIO GEOLÓGICO DO ESTADO DO RIO DE JANEIRO – A PARTICIPAÇÃO DA UERJ","A proposta do projeto caminhos geológicos na uerj (pcguerj) é divulgar e preservar o patrimônio natural através de geoturismo e geoconservação  incentivando o desenvolvimento sócio-econômico através da geologia e geomorfologia local. O pcguerj produz painéis interpretativos que apresentam resultados de ensino e pesquisa em geologia regional a nível de graduação e pós-graduação na faculdade de geologia da uerj. O projeto: a) elabora sinalização geológica de geossítios e sítios de geodiversidade e georroteiros em trilhas e estradas; b) atua em geoconservação de pavimentos de pedra em estradas antigas e outros tipos de patrimônio cultural construido; c) analisa aspectos petrográficos e estruturais da geodiversidade em diversos ambientes geológicos; d) produz mapas de geodiversidade a avalia riscos geológicos em unidades de conservação; e) prepara materiais didáticos e ministra cursos para educação de jovens e adultos em geociências. A equipe do pcguerj participa da assessoria científica e da gestão compartilhada do projeto costões e lagunas do rj e da proposição de novos geoparques.","Miguel Antonio t Araujo Souza"
"APOIO A INSERÇÃO TECNOLÓGICA NA COMUNIDADE DE NOVA FRIBURGO ATRAVÉS DA UDT/LEMEC","Este projeto tem como objetivo cumprir o papel de núcleo de inovação tecnológica com foco nos setores econômicos do município de nova friburgo e região  com base na competência científica e tecnológica instalada no laboratório. Um dos principais resultados obtidos com os trabalhos que vêm sendo desenvolvidos na udt/lemec é a percepção do papel que o laboratório exerce como catalisador e indutor de iniciativas articuladas para o desenvolvimento regional através da capacitação de recursos humanos qualificados para atender a modernização das empresas.A região de nova friburgo possui dois fortes arranjos produtivos locais: têxtil/confecção e metal-mecânico. Dentre as atividades desenvolvidas pelo laboratório pode-se destacar os cursos: solidworks arduíno  impressora 3d  microscópio de força atômica informações de segurança em laboratórios  metrologia  testes não paramétricos para comparações no projeto de experimentos em inteligência computacional e mineração de dados. Todos os cursos oferecidos têm como público alvo os profissionais que atuam e/ou desejam atuar nos principais setores da região  os alunos da rede pública de ensino  os alunos de graduação e pós-graduação  servidores da uerj e comunidade em geral. A udt/lemec também está implantando o primeiro laboratório da uerj acreditado junto ao inmetro de acordo com a norma abnt 17025. Desta forma  o laboratório passa a contribuir com mecanismos significativos para a modernização tecnológica das empresas da região  dando suporte também as atividades das disciplinas dos cursos de graduação e pós-graduação e apoiando a difusão e popularização da ciência e tecnologia entre os alunos da rede pública de ensino  evidenciando os jovens talentos.","Antonio Jose Da Silva Neto"
"PESQUISA APLICADA EM INTELIGÊNCIA ARTIFICIAL","O objetivo deste projeto é a colaboração entre a uerj por meio das udts lemec e lema  o senai/cimatec e o icmc/usp. Serão realizadas atividades de capacitação para os alunos do programa de pós-graduação em modelagem computacional (mestrado e doutorado - nota 6 na coordenação de área interdisciplinar da capes) e profissionais interessados nas áreas de modelagem computacional e inteligência artificial. A participação do instituto politécnico da uerj em atividades de formação de recursos humanos e de realização de pesquisas estratégicas para o país  em parceria com o senai  uma instituição que possui capilaridade nacional e o icmc/usp  uma instituição de excelência na produção e disseminação de conhecimento  por meio da formação de recursos humanos  do desenvolvimento de pesquisas de ponta e da extensão  contribuirão para o desenvolvimento científico  tecnológico e econômico do país. Os recursos humanos formados permitirão a ampliação do alcance dos trabalhos de pesquisa aplicada realizados  atuando como multiplicadores.","Antonio Jose Da Silva Neto"
"IMPLEMENTAÇÃO DE UM MODELO AUTOMÁTICO DE PLUVIÔMETRO  CONCEBIDO E PROGRAMADO PARA ALERTA E FORNECIMENTO DE DADOS EM COMUNIDADES DE RISCO NA REGIÃO SERRANA DO ESTADO DO RIO DE JANEIRO","Neste projeto  que teve origem em 2012 com financiamento do cnpq e atuação de 6 bolsistas selecionados em escola pública da cidade de nova friburgo e no iprj  desenvolvemos um modelo de pluviômetro de baixo custo  micro controlado  programado para emissão de alarme residencial  captura e possibilidade de envio de dados pluviométricos e climáticos via rede de telefonia gsm e/ou via internet para órgãos governamentais e não governamentais  adequado para funcionamento em comunidades isoladas e de difícil acesso da região serrana do estado do rio de janeiro  sendo capaz  de atuar independente de rede elétrica e objetivando fornecer informações e dados capazes de favorecer em curto  médio e longo prazo  o desenvolvimento de projetos ambientais e minerais voltados para garantia da integridade física e patrimonial da população destas áreas  principalmente em decorrência de acidentes provocados por altos índices pluviométricos. Daremos manutenção na sua construção e faremos sua implementação para as localidades e comunidades a que se destina. O projeto tem possibilidade de ser extensível à outras regiões do país e serão avaliadas possíveis adaptações para casos de interesse.","Damiano Da Silva Militao"
"PROJETO MINI BAJA IPRJ BAJA SAE  INSERINDO E MOTIVANDO O APRENDIZADO DA ENGENHARIA ENTRE OS JOVENS DA COMUNIDADE FRIBURGUENSE E REGIÃO","O instituto politécnico da universidade do estado do rio de janeiro (iprj/uerj)  localizado em nova friburgo  desenvolve atualmente atividades de graduação (engenharia mecânica e engenharia da computação)  pós-graduação (ciência e tecnologia de materiais e modelagem computacional)  pesquisa e extensão. O instituto politécnico tem como objetivo principal promover o desenvolvimento científico e tecnológico através da produção de conhecimento e formação de profissionais capazes de atender às necessidades de modernização da região em que está inserido  do estado do rio de janeiro e do país. O projeto mini-baja iprj baja sae teve início no ano de 1997  tendo participado de sua primeira competição em 1999  v competição sae brasil petrobrás de mini-baja. Desde então  a equipe integrada por alunos do curso de engenharia mecânica vem conseguido com muito esforço participado de todas as competições nacionais. Mais de 250 alunos já participaram do projeto. Apesar da dedicação e horas incontáveis de trabalho voluntário por parte dos estudantes  que almejam apenas a realização pessoal e profissional  o projeto e a construção de um mini-baja requer recursos que podem estar tanto na forma de material  equipamentos e capital quanto principalmente na forma de recursos humanos capazes de atuar não apenas na execução do protótipo  mas também na divulgação e aproximação das atividades para o conhecimento da comunidade local  divulgando em palestras escolares  encontros e demais eventos de caráter educacional ou profissional a atuação deste belo projeto que a muito tempo vem motivando os jovens da região por atuar nas áreas de engenharia. Trata-se de um projeto multidisciplinar  com a participação/integração de  professores  alunos de graduação e pós graduação da universidade  alunos externos  colaboradores e patrocinadores além de diversos outros setores públicos e privados da comunidade local.","Damiano Da Silva Militao"
"ADA LOVELACE – DIFUSÃO DE CONHECIMENTOS EM INTELIGÊNCIA ARTIFICIAL","O projeto de extensão universitária denominado “ada lovelace - difusão de conhecimentos em inteligência artificial” é uma homenagem a ada lovelace  criadora da primeira linguagem de programação em 1843. Ela usou papel para escrever o primeiro algoritmo para um computador  pois não havia computadores na época. Portanto  nosso objetivo é estudar  disseminar e aplicar conhecimentos de inteligência artificial no âmbito nacional  podendo ser acessado por qualquer pessoa através de podcast que será disponibilizado pelo youtube em um canal denominado “ada-lovelace-ia”  desse modo serão convidados pesquisadores  professores  advogados  sendo estes especialistas em assuntos relacionados à inteligência artificial  de modo a realizar a difusão dos seus conhecimentos sobre vários assuntos relacionados à ia. Nossa visão é consolidar nossa posição como uma referência nacional na produção abrangente de conteúdo relacionado à inteligência artificial. Buscamos oferecer uma gama completa de materiais educativos em língua portuguesa  abordando desde conceitos fundamentais até aplicações avançadas. Além disso  pretendemos ir além da produção de conteúdo  engajando a comunidade por meio da realização regular de eventos educativos  como workshops  simpósios  palestras e podcasts. Estes eventos não apenas proporcionarão oportunidades práticas de aprendizado  mas também servirão como plataformas de networking para profissionais e entusiastas da inteligência artificial. Para ampliar ainda mais nossa influência  estamos comprometidos em aplicar ativamente os princípios da inteligência artificial em projetos concretos. Essa abordagem prática não apenas valida nosso compromisso com a excelência na teoria  mas também demonstra a aplicabilidade real e o impacto transformador da inteligência artificial em diversas áreas. Assim  ao abordar tanto o ensino quanto a aplicação prática  buscamos impulsionar o desenvolvimento e a adoção da inteligência artificial no contexto brasileiro.","Fernando Rodrigues Trindade Ferreira"
"CAPÍTULO ESTUDANTIL DA SPE/UERJ","A society of petroleum engineers (spe) é a maior associação mundial (mais de 153.000 profissionais e 69.000 estudantes) no segmento upstream da indústria de óleo e gás  participando dela gestores  engenheiros  cientistas e outros profissionais. Trata-se de uma entidade neutra  apolítica e sem fins lucrativos baseada na doação voluntária de tempo e conhecimento por parte dos seus membros  profissionais da indústria do petróleo em toda a sua cadeia produtiva e estudantes de áreas importantes para o setor. Neste contexto  o capítulo estudantil é um tipo de grêmio de estudantes que se organizam de forma a colaborar com a missão da spe  beneficiando-se  assim  desta interação. Em essência  o capítulo é a ligação que a spe possui com a universidade  de forma a estreitar os laços dos estudantes  professores e pesquisadores com a indústria. O capítulo proporciona que estudantes se afiliem a spe internacional sem custos ao longo de seus cursos  sendo a diretoria do capítulo formada também por estudantes  que ao atuar nesta atividade aumentam seu networking com empresas do setor de petróleo. Dentre as principais atividades estão a organização/participação em/de eventos  promoção de networking  visitas técnicas  mentoria dos estudantes por parte de profissionais  palestras em escolas e atividades sociais (como doação de sangue  arrecadação de alimentos e eventos integradores).","Grazione De Souza Boy"
"DESENVOLVIMENTO DE MÓDULOS DE SOFTWARES PARA PROCESSAMENTO DE IMAGENS MÉDICAS 2D E 3D.","A presente proposta é um sub-projeto do projeto “hardware avançado para imagens médicas” (hapi). Hapi é um projeto aprovado pelo governo federal para o desenvolvimento experimental de protótipos de equipamentos de geração e processamento de imagens médicas que incluem tomógrafo computadorizado com detectores contadores de fótons  mapeador de veias e tomógrafo de coerência óptica. Para o funcionamento destes equipamentos devem ser desenvolvidos os softwares que produzem as imagens reconstruídas a partir das projeções gravadas pelos componentes de hardware. O desenvolvimento destes softwares envolve processamento intensivo de grandes volumes de dados precisando altas capacidades de computo e de armazenamento de dados. O presente projeto propõe o desenvolvimento  posta a ponto e teste das rotinas computacionais para a correta operação destas tecnologias  produzindo imagens de alta qualidade que permitam o diagnóstico de doenças e o trabalho preciso dos especialistas de saúde. O proponente do projeto participa do projeto hapi com a pretensão de produzir e consolidar tecnologias relevantes nas áreas prioritárias do mcti  com foco na geração e produção de tecnologia nacional de ponta. Entre as tarefas a serem desenvolvidas no presente projeto temos: pesquisa em algoritmos de reconstrução tomográfica monoenergética  dual-energy e multi-espectral  técnicas e algoritmos para composição de imagens tridimensionais  projeto e implementação dos códigos computacionais  simulação de ensaios tomográficos  testes e validação dos códigos desenvolvidos. Como resultado do projeto se espera criar ferramentas de software que suportem a inovação tecnológica do brasil na área de imagens médicas  consolidar a formação de profissionais na área  transferir para a sociedade equipamentos modernos para o diagnóstico de doenças através de imagens e facilitar a criação de um ecossistema tecnológico para o surgimento e consolidação de empresas para produção de equipamentos médicos.","Joel Sánchez Domínguez"
"DESENVOLVIMENTO DE ROBÔS DE LUTA PARA PARTICIPAR EM COMPETIÇÕES ESPORTIVAS","Os desenvolvimentos tecnológicos nas áreas da mecânica   da elétrica e da computação permitiram a construção de robôs no século xx  mas a vontade de criar seres artificias que ganham vida acompanha o homem desde tempos antigos. O continuo  progresso técnico científico das ultimas décadas possibilitou aprimorar e diversificar a robótica que já faz parte de nossa sociedade. O surgimento do esporte robótico tem origem na cidade de são francisco  na california (eua). No brasil  o esporte começou a ser praticado em 2003  quando a primeira competição foi realizada no extinto encontro nacional de estudantes de controle e automação (eneca). Desde então diversas competições foram realizadas  tendo como público alvo principalmente equipes universitárias  que ainda são os principais times do cenário brasileiro como riobotz (puc-rio)  uairrior (unifei)  troia (ufla)  thunderatz(usp)  trincabotz (cefet-mg) entre outras. O presente projeto propõe a criação de uma equipe de robótica no iprj para o desenvolvimento de robôs de luta e participação em competições esportivas.  O processo de desenho e construção dos robôs envolve diferentes áreas das engenharias mecânica e de computação que são os cursos de graduação ministrados no iprj. O desenvolvimento deste projeto vai inserir os alunos do iprj no cenário regional das equipes de competições esportivas de robótica com projeções de crescimento para participar de competições nacionais e internacionais.","Joel Sánchez Domínguez"
"DESENVOLVIMENTO DE ROBÔS DIDÁTICOS USANDO PROTOTIPAGEM ELETRÓNICA COMO FERRAMENTA PARA ESTIMULAR O APRENDIZADO NOS DIFERENTES NÍVEIS DE ENSINO","Os desenvolvimentos tecnológicos nas áreas da mecânica  da elétrica e da computação permitiram a construção de robôs no século xx  mas a vontade de criar seres artificias que ganham vida acompanha o homem desde tempos antigos. O contínuo progresso técnico científico das últimas décadas possibilitou aprimorar e diversificar a robótica que já faz parte de nossa sociedade. Neste cenário o uso de placas de prototipagem eletrônica em diversas aplicações domésticas  industriais ou acadêmicas tem ampliado os horizontes de cientistas profissionais e técnicos da área. O presente projeto propõe a construção de robôs didáticos usando placas arduino ou similares pelos alunos dos cursos de graduação do iprj/uerj. Para a partir destes robôs desenvolver material que facilite o ensino e a discussão de conceitos básicos de engenharia  robótica e tecnologia. Assim usando os robôs e os materiais desenvolvidos promover em visitas a escolas o aprendizado e ensino destes temas entre alunos dos níveis de ensino médio e fundamental. Apresentando assim de forma didática e amena o iprj/uerj à comunidade e a potenciais candidatos a cursar estudos de nível superior.","Joel Sánchez Domínguez"
"PROJETO MINI BAJA SAE PARA COMPETIÇÕES DE CARÁTER EDUCACIONAL  - IPRJ/UERJ","As competições promovidas pela ""society of automotive engineers""  (sae) constam de várias provas. O primeiro item a ser avaliado é o relatório de projeto  que contém todas as informações técnicas e os processos utilizados no desenvolvimento de cada sistema do veículo. Em seguida  são realizadas as inspeções técnicas de segurança e as avaliações das apresentações dos setores do projeto. é rigorosamente inspecionado se o veículo foi construído obedecendo a todas as regras mecânicas e de segurança estipuladas pela sae brasil. Após  são realizadas as provas dinâmicas: aceleração  velocidade máxima  tração  subida de rampa  suspensão  freio e manobrabilidade  ""slalon"". Os veículos aprovados são classificados para as provas ""super prime"" e para o enduro. No último dia de competição é realizada a prova de enduro  que ocorre durante um período de quatro horas. O circuito contém trechos de terra batida  pedra  areia  lama  troncos  ondulações e rampas. A equipe baja sae do iprj/uerj tem participado com frequência das competições nacionais e regionais organizadas pela sae brasil. A cada dois anos  as normas da sae brasil exigem das equipes a construção de novas gaiolas para os veículos. Todos os anos as equipes podem implementar evoluções nos veículos. O projeto é apresentado anualmente em vários eventos  e.G.  Congressos  encontros  feiras  datas comemorativas  visitas às escolas de nível médio e desfiles cívicos. Mais de 250 alunos das faculdades de eng. Mecânica e eng. De computação da uerj/iprj já participaram do projeto mini baja iprj/uerj. Hoje  vários destes egressos encontram-se na posição gestores empregadores  contribuindo de forma significativa para a diminuição do desemprego  melhorando a qualidade de vida de famílias e gerando recursos para o país. O diferencial que gera esta atividade prática vem ajudando a colocar a maioria destes egressos em excelentes posições no mercado de trabalho.","Jose Humberto Zani"
"O EMPODERAMENTO FEMININO ATRAVÉS DAS TECNOLOGIAS HABILITADORAS","A desigualdade de gênero na formação em carreiras tecnológicas retarda o avanço da civilização  devido em grande parte ao desequilíbrio socioeconômico provocado pelas opções de emprego para mulheres e homens  afetando até no processo de produção de novos conhecimentos. O aumento da participação de mulheres nas ciências exatas e da terra  engenharia e computação (cetec) contribuirá com a conquista de avanços tecnológicos e reduzindo estas desigualdades e trazendo progresso econômico. Para tanto  é necessário proporcionar às meninas condições que as possibilitem escolher profissões em cetec  habilitando-as tecnicamente e capacitando-as a lidar com as questões sociais de estereótipos de gênero. O objetivo desta proposta é promover ações que aproximem meninas de temas em cetec por meio do contato com cientistas  que demonstrarão suas trajetórias e  em consequência  seus sucessos acadêmicos a fim de inspirá-las a se apaixonarem pelas cetec. Busca-se  neste projeto  trabalhar no âmbito das prioridades definidas pelo ministério da ciência e tecnologia  sobre projetos de pesquisa  no desenvolvimento de tecnologias e inovações  isto é  o foco será em temas como inteligência artificial  materiais avançados  biotecnologia e nanotecnologia  portanto tópicos da área habilitadora de aceleração do avanço científico e tecnológico  que são temas de excelência dos pesquisadores do instituto politécnico da uerj neste projeto. Os mesmos com parceria dos professores de escolas públicas de nova friburgo trabalharão atividades capacitadoras promovendo ações de apoio e redução da evasão de alunas de graduação  além de tratarem dinâmicas para divulgar o papel da mulher nas contribuições científicas. Acredita-se que o impacto mais significativo desta proposta é habilitar alunas das escolas a virem a optar por cursos tecnológicos  por meio de ações que estimulem o interesse pelas ciências exatas  bem como propiciar a ruptura de paradigmas que constroem e reproduzem estereótipos de gênero.","Sílvia Cristina Dias Pinto"
"FORTALECIMENTO DA EMPRESA JUNIOR E SEU PAPEL NA SOCIEDADE","A empresa júnior etica jr. Oferece diversos serviços nas áreas de conhecimento engenharia de produção  engenharia mecânica e engenharia química  o que proporciona conhecimento prático e aplicado aos alunos integrantes da etica jr.  Além de contribuir para o desenvolvimento da comunidade universitária da uerj. A empresa júnior possui seus objetivos alinhados com a lei nº 13.267  que disciplina a criação e a organização das empresas juniores. O projeto de extensão busca registrar e potencializar as atividades extensionistas já realizadas pela empresa júnior  tanto voltadas para a comunidade interna  quanto para a comunidade externa  conforme o que determina o art. 9º  parágrafo 4º da lei nº 13.267  além de buscar a ampliação e aplicação dos conhecimentos adquiridos em suas áreas de estudo/formação por meio de projetos e consultorias. Além disso  é melhorar as condições de aprendizado com práticas do mercado de trabalho  interagir com instituições de ensino superior e o meio empresarial  na direção de promover o desenvolvimento econômico e social da comunidade onde está inserida.","Bernardo Bastos Da Fonseca"
"NÚCLEO DE TREINAMENTO E QUALIFICAÇÃO EM MANUFATURA ADITIVA: CAPACITAÇÃO INSTITUCIONAL EM IMPRESSÃO 3D","A criação do núcleo de inovação em prototipagem visa estabelecer estreita relação de nossos alunos com as tecnologias associadas a impressão 3d  utilizando diferentes processos de fabricação  em especial  a manufatura aditiva fdm e esteriolitografia. A ideia básica desse projeto está relacionada a criação da cultura do uso da prototipagem dentro do meio acadêmico da fat-uerj  seguindo etapas de seleção de talentos entre os alunos  buscando sua motivação para qualificação técnica e aumento de seus conhecimentos técnicos obtidos nos cursos de engenharia. Na sua concepção  as unidades de desenvolvimento tecnológico (udts) são espaços físicos dotados de equipamentos que reúnem pesquisa  extensão e serviços. A udt da uerj-fat-dme  designada laboratório de materiais e processos (lmp)  coordenada pelo prof. Claudinei dos santos  dispõe de estrutura para treinamentos e desenvolvimento de projetos que amparam esse projeto de extensão. Além disso  o projeto proporcionará o aperfeiçoamento profissional e a formação acadêmica voltada para utilização dos equipamentos  incluindo-se os laboratórios de alta complexidade por meio do programa de qualificação específico desenvolvido e aplicado pela uerj. O objetivo geral deste projeto é a consolidação de um núcleo de inovação em prototipagem na fat/uerj  baseado na contínua qualificação de docentes  alunos e técnicos no uso da manufatura aditiva dentro do ambiente acadêmico institucional. Os objetivos específicos desse projeto são: - treinar  a partir de cursos de curta duração na área de impressão 3d  docentes e alunos da fat-uerj  criando um ambiente de contínua seleção de novos talentos com potencial de empreendedorismo; - permitir a criação de parcerias institucionais entre grupos de pesquisa da uerj-fat e as faetec da região sul fluminense. - adequação e constante melhoria da estrutura física dos laboratórios de materiais e processos (lmp) com vistas a sua utilização nos cursos de graduação em engenharia mecânica;.","Claudinei Dos Santos"
"POPULARIZAÇÃO DE CIÊNCIA  TECNOLOGIA E INOVAÇÃO - ENGENHEIRAS DO FUTURO","A sensibilização sobre a importância da inclusão das mulheres na ciência está crescendo  e o movimento ""meninas na ciência"" desempenha um papel fundamental nesse progresso  incentivando as meninas a explorarem seu potencial nas áreas stem e inspirando futuras gerações de cientistas  engenheiras  tecnólogas e matemáticas. Este projeto vem ao encontro com esse movimento e ao ods 5 (onu - igualdade de gênero: alcançar a igualdade de gênero e empoderar todas as mulheres e meninas)  com o objetivo de dinamizar atividades  junto às estudantes  de biologia  física  química  robótica  computação  despertando vocações para as áreas tecnológicas  por meio de parcerias com projetos de extensão já consolidados  do programa de extensão proacctive e desenvolvendo atividades junto às escolas.","Elaine Ferreira Torres"
"PROJETO DRONE","O projeto visa o desenvolvimento  fabricação e montagem de um drone  de acordo com as normas e procedimentos que regulamentam esse equipamento. Todas as etapas serão realizadas pelos discentes com orientação dos docentes envolvidos. O trabalho terá ênfase no estudo da força de sustentação gerada pelas hélices  através do uso da ferramenta educacional e de pesquisa que compõe a dinâmica dos fluidos computacional  e abrange várias áreas de conhecimento da engenharia mecânica. O veículo aéreo será levado às escolas de ensino médio da região  com intuito de mostrar de uma maneira lúdica  o conhecimento e o valor agregado de um equipamento dessa natureza. Um dos objetivos é criar na comunidade de estudantes da região uma motivação para a formação de engenheiros e despertar uma consciência do valor da ciência e tecnologia em nossa sociedade. Uma passagem da “pipa” para outro objeto voador  o drone.","Luiz Carlos Bevilaqua Dos Santos Reis"
